% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
77.885	9	1	7789	6	1	28	2292	0
77.886	9	1	7789	7	1	28	2292	0
77.887	7	2	7789	8	1	28	2292	0
77.888	7	2	7789	9	1	28	2292	0
77.889	7	2	7789	10	1	28	2292	0
77.892	9	1	7790	3	1	28	2292	0
77.895	9	1	7790	6	1	28	2292	0
77.896	9	1	7790	7	1	28	2292	0
77.897	7	2	7790	8	1	28	2292	0
77.898	7	2	7790	9	1	28	2292	0
77.899	7	2	7790	10	1	28	2292	0
77.902	9	1	7791	3	1	28	2292	0
77.905	9	1	7791	6	1	28	2292	0
77.906	9	1	7791	7	1	28	2292	0
77.907	7	2	7791	8	1	28	2292	0
77.908	7	2	7791	9	1	28	2292	0
77.909	7	2	7791	10	1	28	2292	0
77.912	9	1	7792	3	1	28	2292	0
77.915	9	1	7792	6	1	28	2292	0
77.916	9	1	7792	7	1	28	2292	0
77.917	7	2	7792	8	1	28	2292	0
77.918	7	2	7792	9	1	28	2292	0
77.919	7	2	7792	10	1	28	2292	0
77.922	9	1	7793	3	1	28	2292	0
77.925	9	1	7793	6	1	28	2292	0
77.926	9	1	7793	7	1	28	2292	0
77.927	7	2	7793	8	1	28	2292	0
77.928	7	2	7793	9	1	28	2292	0
77.929	7	2	7793	10	1	28	2292	0
77.932	9	1	7794	3	1	28	2292	0
77.935	9	1	7794	6	1	28	2292	0
77.936	9	1	7794	7	1	28	2292	0
77.937	7	2	7794	8	1	28	2292	0
77.938	7	2	7794	9	1	28	2292	0
77.939	7	2	7794	10	1	28	2292	0
77.942	9	1	7795	3	1	28	2292	0
77.945	9	1	7795	6	1	28	2292	0
77.946	9	1	7795	7	1	28	2292	0
77.947	7	2	7795	8	1	28	2292	0
77.948	7	2	7795	9	1	28	2292	0
77.949	7	2	7795	10	1	28	2292	0
77.952	9	1	7796	3	1	28	2292	0
77.955	9	1	7796	6	1	28	2292	0
77.956	9	1	7796	7	1	28	2292	0
77.957	7	2	7796	8	1	28	2292	0
77.958	7	2	7796	9	1	28	2292	0
77.959	7	2	7796	10	1	28	2292	0
77.962	9	1	7797	3	1	28	2292	0
77.965	9	1	7797	6	1	28	2292	0
77.966	9	1	7797	7	1	28	2292	0
77.967	7	2	7797	8	1	28	2292	0
77.968	7	2	7797	9	1	28	2292	0
77.969	7	2	7797	10	1	28	2292	0
77.972	9	1	7798	3	1	28	2292	0
77.975	9	1	7798	6	1	28	2292	0
77.976	9	1	7798	7	1	28	2292	0
77.977	7	2	7798	8	1	28	2292	0
77.978	7	2	7798	9	1	28	2292	0
77.979	7	2	7798	10	1	28	2292	0
77.982	9	1	7799	3	1	28	2292	0
77.985	9	1	7799	6	1	28	2292	0
77.986	9	1	7799	7	1	28	2292	0
77.987	7	2	7799	8	1	28	2292	0
77.988	7	2	7799	9	1	28	2292	0
77.989	7	2	7799	10	1	28	2292	0
77.992	9	1	7800	3	1	28	2292	0
77.995	9	1	7800	6	1	28	2292	0
77.996	9	1	7800	7	1	28	2292	0
77.997	7	2	7800	8	1	28	2292	0
77.998	7	2	7800	9	1	28	2292	0
77.999	7	2	7800	10	1	28	2292	0
78.002	9	1	7801	3	1	28	2292	0
78.005	9	1	7801	6	1	28	2292	0
78.006	9	1	7801	7	1	28	2292	0
78.007	7	2	7801	8	1	28	2292	0
78.008	7	2	7801	9	1	28	2292	0
78.009	7	2	7801	10	1	28	2292	0
78.012	9	1	7802	3	1	28	2292	0
78.015	9	1	7802	6	1	28	2292	0
78.016	9	1	7802	7	1	28	2292	0
78.017	7	2	7802	8	1	28	2292	0
78.018	7	2	7802	9	1	28	2292	0
78.019	7	2	7802	10	1	28	2292	0
78.022	9	1	7803	3	1	28	2292	0
78.025	9	1	7803	6	1	28	2292	0
78.026	9	1	7803	7	1	28	2292	0
78.027	7	2	7803	8	1	28	2292	0
78.028	7	2	7803	9	1	28	2292	0
78.029	7	2	7803	10	1	28	2292	0
78.032	9	1	7804	3	1	28	2292	0
78.035	9	1	7804	6	1	28	2292	0
78.036	9	1	7804	7	1	28	2292	0
78.037	7	2	7804	8	1	28	2292	0
78.038	7	2	7804	9	1	28	2292	0
78.039	7	2	7804	10	1	28	2292	0
78.042	9	1	7805	3	1	28	2292	0
78.045	9	1	7805	6	1	28	2292	0
78.046	9	1	7805	7	1	28	2292	0
78.047	7	2	7805	8	1	28	2292	0
78.048	7	2	7805	9	1	28	2292	0
78.049	7	2	7805	10	1	28	2292	0
78.052	9	1	7806	3	1	28	2292	0
78.055	9	1	7806	6	1	28	2292	0
78.056	9	1	7806	7	1	28	2292	0
78.057	7	2	7806	8	1	28	2292	0
78.058	7	2	7806	9	1	28	2292	0
78.059	7	2	7806	10	1	28	2292	0
78.062	9	1	7807	3	1	28	2292	0
78.065	9	1	7807	6	1	28	2292	0
78.066	9	1	7807	7	1	28	2292	0
78.067	7	2	7807	8	1	28	2292	0
78.068	7	2	7807	9	1	28	2292	0
78.069	7	2	7807	10	1	28	2292	0
78.072	9	1	7808	3	1	28	2292	0
78.075	9	1	7808	6	1	28	2292	0
78.076	9	1	7808	7	1	28	2292	0
78.077	7	2	7808	8	1	28	2292	0
78.078	7	2	7808	9	1	28	2292	0
78.079	7	2	7808	10	1	28	2292	0
78.082	9	1	7809	3	1	28	2292	0
78.085	9	1	7809	6	1	28	2292	0
78.086	9	1	7809	7	1	28	2292	0
78.087	7	2	7809	8	1	28	2292	0
78.088	7	2	7809	9	1	28	2292	0
78.089	7	2	7809	10	1	28	2292	0
78.092	9	1	7810	3	1	28	2292	0
78.095	9	1	7810	6	1	28	2292	0
78.096	9	1	7810	7	1	28	2292	0
78.097	7	2	7810	8	1	28	2292	0
78.098	7	2	7810	9	1	28	2292	0
78.099	7	2	7810	10	1	28	2292	0
78.102	9	1	7811	3	1	28	2292	0
78.105	9	1	7811	6	1	28	2292	0
78.106	9	1	7811	7	1	28	2292	0
78.107	7	2	7811	8	1	28	2292	0
78.108	7	2	7811	9	1	28	2292	0
78.109	7	2	7811	10	1	28	2292	0
78.112	9	1	7812	3	1	28	2292	0
78.115	9	1	7812	6	1	28	2292	0
78.116	9	1	7812	7	1	28	2292	0
78.117	7	2	7812	8	1	28	2292	0
78.118	7	2	7812	9	1	28	2292	0
78.119	7	2	7812	10	1	28	2292	0
78.122	9	1	7813	3	1	28	2292	0
78.125	9	1	7813	6	1	28	2292	0
78.126	9	1	7813	7	1	28	2292	0
78.127	7	2	7813	8	1	28	2292	0
78.128	7	2	7813	9	1	28	2292	0
78.129	7	2	7813	10	1	28	2292	0
78.132	9	1	7814	3	1	28	2292	0
78.135	9	1	7814	6	1	28	2292	0
78.136	9	1	7814	7	1	28	2292	0
78.137	7	2	7814	8	1	28	2292	0
78.138	7	2	7814	9	1	28	2292	0
78.139	7	2	7814	10	1	28	2292	0
78.142	9	1	7815	3	1	28	2292	0
78.145	9	1	7815	6	1	28	2292	0
78.146	9	1	7815	7	1	28	2292	0
78.147	7	2	7815	8	1	28	2292	0
78.148	7	2	7815	9	1	28	2292	0
78.149	7	2	7815	10	1	28	2292	0
78.152	9	1	7816	3	1	28	2292	0
78.155	9	1	7816	6	1	28	2292	0
78.156	9	1	7816	7	1	28	2292	0
78.157	7	2	7816	8	1	28	2292	0
78.158	7	2	7816	9	1	28	2292	0
78.159	7	2	7816	10	1	28	2292	0
78.162	9	1	7817	3	1	28	2292	0
78.165	9	1	7817	6	1	28	2292	0
78.166	9	1	7817	7	1	28	2292	0
78.167	7	2	7817	8	1	28	2292	0
78.168	7	2	7817	9	1	28	2292	0
78.169	7	2	7817	10	1	28	2292	0
78.172	9	1	7818	3	1	28	2292	0
78.175	9	1	7818	6	1	28	2292	0
78.176	9	1	7818	7	1	28	2292	0
78.177	7	2	7818	8	1	28	2292	0
78.178	7	2	7818	9	1	28	2292	0
78.179	7	2	7818	10	1	28	2292	0
78.182	9	1	7819	3	1	28	2292	0
78.185	9	1	7819	6	1	28	2292	0
78.186	9	1	7819	7	1	28	2292	0
78.187	7	2	7819	8	1	28	2292	0
78.188	7	2	7819	9	1	28	2292	0
78.189	7	2	7819	10	1	28	2292	0
78.192	9	1	7820	3	1	28	2292	0
78.195	9	1	7820	6	1	28	2292	0
78.196	9	1	7820	7	1	28	2292	0
78.197	7	2	7820	8	1	28	2292	0
78.198	7	2	7820	9	1	28	2292	0
78.199	7	2	7820	10	1	28	2292	0
78.202	9	1	7821	3	1	28	2292	0
78.205	9	1	7821	6	1	28	2292	0
78.206	9	1	7821	7	1	28	2292	0
78.207	7	2	7821	8	1	28	2292	0
78.208	7	2	7821	9	1	28	2292	0
78.209	7	2	7821	10	1	28	2292	0
78.212	9	1	7822	3	1	28	2292	0
78.215	9	1	7822	6	1	28	2292	0
78.216	9	1	7822	7	1	28	2292	0
78.217	7	2	7822	8	1	28	2292	0
78.218	7	2	7822	9	1	28	2292	0
78.219	7	2	7822	10	1	28	2292	0
78.222	9	1	7823	3	1	28	2292	0
78.225	9	1	7823	6	1	28	2292	0
78.226	9	1	7823	7	1	28	2292	0
78.227	7	2	7823	8	1	28	2292	0
78.228	7	2	7823	9	1	28	2292	0
78.229	7	2	7823	10	1	28	2292	0
78.232	9	1	7824	3	1	28	2292	0
78.235	9	1	7824	6	1	28	2292	0
78.236	9	1	7824	7	1	28	2292	0
78.237	7	2	7824	8	1	28	2292	0
78.238	7	2	7824	9	1	28	2292	0
78.239	7	2	7824	10	1	28	2292	0
78.242	9	1	7825	3	1	28	2292	0
78.245	9	1	7825	6	1	28	2292	0
78.246	9	1	7825	7	1	28	2292	0
78.247	7	2	7825	8	1	28	2292	0
78.248	7	2	7825	9	1	28	2292	0
78.249	7	2	7825	10	1	28	2292	0
78.252	9	1	7826	3	1	28	2292	0
78.255	9	1	7826	6	1	28	2292	0
78.256	9	1	7826	7	1	28	2292	0
78.257	7	2	7826	8	1	28	2292	0
78.258	7	2	7826	9	1	28	2292	0
78.259	7	2	7826	10	1	28	2292	0
78.262	9	1	7827	3	1	28	2292	0
78.265	9	1	7827	6	1	28	2292	0
78.266	9	1	7827	7	1	28	2292	0
78.267	7	2	7827	8	1	28	2292	0
78.268	7	2	7827	9	1	28	2292	0
78.269	7	2	7827	10	1	28	2292	0
78.272	9	1	7828	3	1	28	2292	0
78.275	9	1	7828	6	1	28	2292	0
78.276	9	1	7828	7	1	28	2292	0
78.277	7	2	7828	8	1	28	2292	0
78.278	7	2	7828	9	1	28	2292	0
78.279	7	2	7828	10	1	28	2292	0
78.282	9	1	7829	3	1	28	2292	0
78.285	9	1	7829	6	1	28	2292	0
78.286	9	1	7829	7	1	28	2292	0
78.287	7	2	7829	8	1	28	2292	0
78.288	7	2	7829	9	1	28	2292	0
78.289	7	2	7829	10	1	28	2292	0
78.292	9	1	7830	3	1	28	2292	0
78.295	9	1	7830	6	1	28	2292	0
78.296	9	1	7830	7	1	28	2292	0
78.297	7	2	7830	8	1	28	2292	0
78.298	7	2	7830	9	1	28	2292	0
78.299	7	2	7830	10	1	28	2292	0
78.302	9	1	7831	3	1	28	2292	0
78.305	9	1	7831	6	1	28	2292	0
78.306	9	1	7831	7	1	28	2292	0
78.307	7	2	7831	8	1	28	2292	0
78.308	7	2	7831	9	1	28	2292	0
78.309	7	2	7831	10	1	28	2292	0
78.312	9	1	7832	3	1	28	2292	0
78.315	9	1	7832	6	1	28	2292	0
78.316	9	1	7832	7	1	28	2292	0
78.317	7	2	7832	8	1	28	2292	0
78.318	7	2	7832	9	1	28	2292	0
78.319	7	2	7832	10	1	28	2292	0
78.322	9	1	7833	3	1	28	2292	0
78.325	9	1	7833	6	1	28	2292	0
78.326	9	1	7833	7	1	28	2292	0
78.327	7	2	7833	8	1	28	2292	0
78.328	7	2	7833	9	1	28	2292	0
78.329	7	2	7833	10	1	28	2292	0
78.332	9	1	7834	3	1	28	2292	0
78.335	9	1	7834	6	1	28	2292	0
78.336	9	1	7834	7	1	28	2292	0
78.337	7	2	7834	8	1	28	2292	0
78.338	7	2	7834	9	1	28	2292	0
78.339	7	2	7834	10	1	28	2292	0
78.342	9	1	7835	3	1	28	2292	0
78.345	9	1	7835	6	1	28	2292	0
78.346	9	1	7835	7	1	28	2292	0
78.347	7	2	7835	8	1	28	2292	0
78.348	7	2	7835	9	1	28	2292	0
78.349	7	2	7835	10	1	28	2292	0
78.352	9	1	7836	3	1	28	2292	0
78.355	9	1	7836	6	1	28	2292	0
78.356	9	1	7836	7	1	28	2292	0
78.357	7	2	7836	8	1	28	2292	0
78.358	7	2	7836	9	1	28	2292	0
78.359	7	2	7836	10	1	28	2292	0
78.362	9	1	7837	3	1	28	2292	0
78.365	9	1	7837	6	1	28	2292	0
78.366	9	1	7837	7	1	28	2292	0
78.367	7	2	7837	8	1	28	2292	0
78.368	7	2	7837	9	1	28	2292	0
78.369	7	2	7837	10	1	28	2292	0
78.372	9	1	7838	3	1	28	2292	0
78.375	9	1	7838	6	1	28	2292	0
78.376	9	1	7838	7	1	28	2292	0
78.377	7	2	7838	8	1	28	2292	0
78.378	7	2	7838	9	1	28	2292	0
78.379	7	2	7838	10	1	28	2292	0
78.382	9	1	7839	3	1	28	2292	0
78.385	9	1	7839	6	1	28	2292	0
78.386	9	1	7839	7	1	28	2292	0
78.387	7	2	7839	8	1	28	2292	0
78.388	7	2	7839	9	1	28	2292	0
78.389	7	2	7839	10	1	28	2292	0
78.392	9	1	7840	3	1	28	2292	0
78.395	9	1	7840	6	1	28	2292	0
78.396	9	1	7840	7	1	28	2292	0
78.397	7	2	7840	8	1	28	2292	0
78.398	7	2	7840	9	1	28	2292	0
78.399	7	2	7840	10	1	28	2292	0
78.402	9	1	7841	3	1	28	2292	0
78.405	9	1	7841	6	1	28	2292	0
78.406	9	1	7841	7	1	28	2292	0
78.407	7	2	7841	8	1	28	2292	0
78.408	7	2	7841	9	1	28	2292	0
78.409	7	2	7841	10	1	28	2292	0
78.412	9	1	7842	3	1	28	2292	0
78.415	9	1	7842	6	1	28	2292	0
78.416	9	1	7842	7	1	28	2292	0
78.417	7	2	7842	8	1	28	2292	0
78.418	7	2	7842	9	1	28	2292	0
78.419	7	2	7842	10	1	28	2292	0
78.422	9	1	7843	3	1	28	2292	0
78.425	9	1	7843	6	1	28	2292	0
78.426	9	1	7843	7	1	28	2292	0
78.427	7	2	7843	8	1	28	2292	0
78.428	7	2	7843	9	1	28	2292	0
78.429	7	2	7843	10	1	28	2292	0
78.432	9	1	7844	3	1	28	2292	0
78.435	9	1	7844	6	1	28	2292	0
78.436	9	1	7844	7	1	28	2292	0
78.437	7	2	7844	8	1	28	2292	0
78.438	7	2	7844	9	1	28	2292	0
78.439	7	2	7844	10	1	28	2292	0
78.442	9	1	7845	3	1	28	2292	0
78.445	9	1	7845	6	1	28	2292	0
78.446	9	1	7845	7	1	28	2292	0
78.447	7	2	7845	8	1	28	2292	0
78.448	7	2	7845	9	1	28	2292	0
78.449	7	2	7845	10	1	28	2292	0
78.452	9	1	7846	3	1	28	2292	0
78.455	9	1	7846	6	1	28	2292	0
78.456	9	1	7846	7	1	28	2292	0
78.457	7	2	7846	8	1	28	2292	0
78.458	7	2	7846	9	1	28	2292	0
78.459	7	2	7846	10	1	28	2292	0
78.462	9	1	7847	3	1	28	2292	0
78.465	9	1	7847	6	1	28	2292	0
78.466	9	1	7847	7	1	28	2292	0
78.467	7	2	7847	8	1	28	2292	0
78.468	7	2	7847	9	1	28	2292	0
78.469	7	2	7847	10	1	28	2292	0
78.472	9	1	7848	3	1	28	2292	0
78.475	9	1	7848	6	1	28	2292	0
78.476	9	1	7848	7	1	28	2292	0
78.477	7	2	7848	8	1	28	2292	0
78.478	7	2	7848	9	1	28	2292	0
78.479	7	2	7848	10	1	28	2292	0
78.482	9	1	7849	3	1	28	2292	0
78.485	9	1	7849	6	1	28	2292	0
78.486	9	1	7849	7	1	28	2292	0
78.487	7	2	7849	8	1	28	2292	0
78.488	7	2	7849	9	1	28	2292	0
78.489	7	2	7849	10	1	28	2292	0
78.492	9	1	7850	3	1	28	2292	0
78.495	9	1	7850	6	1	28	2292	0
78.496	9	1	7850	7	1	28	2292	0
78.497	7	2	7850	8	1	28	2292	0
78.498	7	2	7850	9	1	28	2292	0
78.499	7	2	7850	10	1	28	2292	0
78.502	9	1	7851	3	1	28	2292	0
78.505	9	1	7851	6	1	28	2292	0
78.506	9	1	7851	7	1	28	2292	0
78.507	7	2	7851	8	1	28	2292	0
78.508	7	2	7851	9	1	28	2292	0
78.509	7	2	7851	10	1	28	2292	0
78.512	9	1	7852	3	1	28	2292	0
78.515	9	1	7852	6	1	28	2292	0
78.516	9	1	7852	7	1	28	2292	0
78.517	7	2	7852	8	1	28	2292	0
78.518	7	2	7852	9	1	28	2292	0
78.519	7	2	7852	10	1	28	2292	0
78.522	9	1	7853	3	1	28	2292	0
78.525	9	1	7853	6	1	28	2292	0
78.526	9	1	7853	7	1	28	2292	0
78.527	7	2	7853	8	1	28	2292	0
78.528	7	2	7853	9	1	28	2292	0
78.529	7	2	7853	10	1	28	2292	0
78.532	9	1	7854	3	1	28	2292	0
78.535	9	1	7854	6	1	28	2292	0
78.536	9	1	7854	7	1	28	2292	0
78.537	7	2	7854	8	1	28	2292	0
78.538	7	2	7854	9	1	28	2292	0
78.539	7	2	7854	10	1	28	2292	0
78.542	9	1	7855	3	1	28	2292	0
78.545	9	1	7855	6	1	28	2292	0
78.546	9	1	7855	7	1	28	2292	0
78.547	7	2	7855	8	1	28	2292	0
78.548	7	2	7855	9	1	28	2292	0
78.549	7	2	7855	10	1	28	2292	0
78.552	9	1	7856	3	1	28	2292	0
78.555	9	1	7856	6	1	28	2292	0
78.556	9	1	7856	7	1	28	2292	0
78.557	7	2	7856	8	1	28	2292	0
78.558	7	2	7856	9	1	28	2292	0
78.559	7	2	7856	10	1	28	2292	0
78.562	9	1	7857	3	1	28	2292	0
78.565	9	1	7857	6	1	28	2292	0
78.566	9	1	7857	7	1	28	2292	0
78.567	7	2	7857	8	1	28	2292	0
78.568	7	2	7857	9	1	28	2292	0
78.569	7	2	7857	10	1	28	2292	0
78.572	9	1	7858	3	1	28	2292	0
78.575	9	1	7858	6	1	28	2292	0
78.576	9	1	7858	7	1	28	2292	0
78.577	7	2	7858	8	1	28	2292	0
78.578	7	2	7858	9	1	28	2292	0
78.579	7	2	7858	10	1	28	2292	0
78.582	9	1	7859	3	1	28	2292	0
78.585	9	1	7859	6	1	28	2292	0
78.586	9	1	7859	7	1	28	2292	0
78.587	7	2	7859	8	1	28	2292	0
78.588	7	2	7859	9	1	28	2292	0
78.589	7	2	7859	10	1	28	2292	0
78.592	9	1	7860	3	1	28	2292	0
78.595	9	1	7860	6	1	28	2292	0
78.596	9	1	7860	7	1	28	2292	0
78.597	7	2	7860	8	1	28	2292	0
78.598	7	2	7860	9	1	28	2292	0
78.599	7	2	7860	10	1	28	2292	0
78.602	9	1	7861	3	1	28	2292	0
78.605	9	1	7861	6	1	28	2292	0
78.606	9	1	7861	7	1	28	2292	0
78.607	7	2	7861	8	1	28	2292	0
78.608	7	2	7861	9	1	28	2292	0
78.609	7	2	7861	10	1	28	2292	0
78.612	9	1	7862	3	1	28	2292	0
78.615	9	1	7862	6	1	28	2292	0
78.616	9	1	7862	7	1	28	2292	0
78.617	7	2	7862	8	1	28	2292	0
78.618	7	2	7862	9	1	28	2292	0
78.619	7	2	7862	10	1	28	2292	0
78.622	9	1	7863	3	1	28	2292	0
78.625	9	1	7863	6	1	28	2292	0
78.626	9	1	7863	7	1	28	2292	0
78.627	7	2	7863	8	1	28	2292	0
78.628	7	2	7863	9	1	28	2292	0
78.629	7	2	7863	10	1	28	2292	0
78.632	9	1	7864	3	1	28	2292	0
78.635	9	1	7864	6	1	28	2292	0
78.636	9	1	7864	7	1	28	2292	0
78.637	7	2	7864	8	1	28	2292	0
78.638	7	2	7864	9	1	28	2292	0
78.639	7	2	7864	10	1	28	2292	0
78.642	9	1	7865	3	1	28	2292	0
78.645	9	1	7865	6	1	28	2292	0
78.646	9	1	7865	7	1	28	2292	0
78.647	7	2	7865	8	1	28	2292	0
78.648	7	2	7865	9	1	28	2292	0
78.649	7	2	7865	10	1	28	2292	0
78.652	9	1	7866	3	1	28	2292	0
78.655	9	1	7866	6	1	28	2292	0
78.656	9	1	7866	7	1	28	2292	0
78.657	7	2	7866	8	1	28	2292	0
78.658	7	2	7866	9	1	28	2292	0
78.659	7	2	7866	10	1	28	2292	0
78.662	9	1	7867	3	1	28	2292	0
78.663	9	1	7867	4	1	28	2292	0
78.665	9	1	7867	6	1	28	2292	0
78.666	9	1	7867	7	1	28	2292	0
78.667	7	2	7867	8	1	28	2292	0
78.668	7	2	7867	9	1	28	2292	0
78.669	7	2	7867	10	1	28	2292	0
78.672	9	1	7868	3	1	28	2292	0
78.675	9	1	7868	6	1	28	2292	0
78.676	9	1	7868	7	1	28	2292	0
78.677	7	2	7868	8	1	28	2292	0
78.678	7	2	7868	9	1	28	2292	0
78.679	7	2	7868	10	1	28	2292	0
78.682	9	1	7869	3	1	28	2292	0
78.685	9	1	7869	6	1	28	2292	0
78.686	9	1	7869	7	1	28	2292	0
78.687	7	2	7869	8	1	28	2292	0
78.688	7	2	7869	9	1	28	2292	0
78.689	7	2	7869	10	1	28	2292	0
78.692	9	1	7870	3	1	28	2292	0
78.695	9	1	7870	6	1	28	2292	0
78.696	9	1	7870	7	1	28	2292	0
78.697	7	2	7870	8	1	28	2292	0
78.698	7	2	7870	9	1	28	2292	0
78.699	7	2	7870	10	1	28	2292	0
78.702	9	1	7871	3	1	28	2292	0
78.705	9	1	7871	6	1	28	2292	0
78.706	9	1	7871	7	1	28	2292	0
78.707	7	2	7871	8	1	28	2292	0
78.708	7	2	7871	9	1	28	2292	0
78.709	7	2	7871	10	1	28	2292	0
78.712	9	1	7872	3	1	28	2292	0
78.715	9	1	7872	6	1	28	2292	0
78.716	9	1	7872	7	1	28	2292	0
78.717	7	2	7872	8	1	28	2292	0
78.718	7	2	7872	9	1	28	2292	0
78.719	7	2	7872	10	1	28	2292	0
78.722	9	1	7873	3	1	28	2292	0
78.725	9	1	7873	6	1	28	2292	0
78.726	9	1	7873	7	1	28	2292	0
78.727	7	2	7873	8	1	28	2292	0
78.728	7	2	7873	9	1	28	2292	0
78.729	7	2	7873	10	1	28	2292	0
78.732	9	1	7874	3	1	28	2292	0
78.735	9	1	7874	6	1	28	2292	0
78.736	9	1	7874	7	1	28	2292	0
78.737	7	2	7874	8	1	28	2292	0
78.738	7	2	7874	9	1	28	2292	0
78.739	7	2	7874	10	1	28	2292	0
78.742	9	1	7875	3	1	28	2292	0
78.745	9	1	7875	6	1	28	2292	0
78.746	9	1	7875	7	1	28	2292	0
78.747	7	2	7875	8	1	28	2292	0
78.748	7	2	7875	9	1	28	2292	0
78.749	7	2	7875	10	1	28	2292	0
78.752	9	1	7876	3	1	28	2292	0
78.755	9	1	7876	6	1	28	2292	0
78.756	9	1	7876	7	1	28	2292	0
78.757	7	2	7876	8	1	28	2292	0
78.758	7	2	7876	9	1	28	2292	0
78.759	7	2	7876	10	1	28	2292	0
78.762	9	1	7877	3	1	28	2292	0
78.765	9	1	7877	6	1	28	2292	0
78.766	9	1	7877	7	1	28	2292	0
78.767	7	2	7877	8	1	28	2292	0
78.768	7	2	7877	9	1	28	2292	0
78.769	7	2	7877	10	1	28	2292	0
78.772	9	1	7878	3	1	28	2292	0
78.775	9	1	7878	6	1	28	2292	0
78.776	9	1	7878	7	1	28	2292	0
78.777	7	2	7878	8	1	28	2292	0
78.778	7	2	7878	9	1	28	2292	0
78.779	7	2	7878	10	1	28	2292	0
78.782	9	1	7879	3	1	28	2292	0
78.785	9	1	7879	6	1	28	2292	0
78.786	9	1	7879	7	1	28	2292	0
78.787	7	2	7879	8	1	28	2292	0
78.788	7	2	7879	9	1	28	2292	0
78.789	7	2	7879	10	1	28	2292	0
78.792	9	1	7880	3	1	28	2292	0
78.795	9	1	7880	6	1	28	2292	0
78.796	9	1	7880	7	1	28	2292	0
78.797	7	2	7880	8	1	28	2292	0
78.798	7	2	7880	9	1	28	2292	0
78.799	7	2	7880	10	1	28	2292	0
78.802	9	1	7881	3	1	28	2292	0
78.805	9	1	7881	6	1	28	2292	0
78.806	9	1	7881	7	1	28	2292	0
78.807	7	2	7881	8	1	28	2292	0
78.808	7	2	7881	9	1	28	2292	0
78.809	7	2	7881	10	1	28	2292	0
78.812	9	1	7882	3	1	28	2292	0
78.815	9	1	7882	6	1	28	2292	0
78.816	9	1	7882	7	1	28	2292	0
78.817	7	2	7882	8	1	28	2292	0
78.818	7	2	7882	9	1	28	2292	0
78.819	7	2	7882	10	1	28	2292	0
78.822	9	1	7883	3	1	28	2292	0
78.825	9	1	7883	6	1	28	2292	0
78.826	9	1	7883	7	1	28	2292	0
78.827	7	2	7883	8	1	28	2292	0
78.828	7	2	7883	9	1	28	2292	0
78.829	7	2	7883	10	1	28	2292	0
78.832	9	1	7884	3	1	28	2292	0
78.835	9	1	7884	6	1	28	2292	0
78.836	9	1	7884	7	1	28	2292	0
78.837	7	2	7884	8	1	28	2292	0
78.838	7	2	7884	9	1	28	2292	0
78.839	7	2	7884	10	1	28	2292	0
78.842	9	1	7885	3	1	28	2292	0
78.845	9	1	7885	6	1	28	2292	0
78.846	9	1	7885	7	1	28	2292	0
78.847	7	2	7885	8	1	28	2292	0
78.848	7	2	7885	9	1	28	2292	0
78.849	7	2	7885	10	1	28	2292	0
78.852	9	1	7886	3	1	28	2292	0
78.855	9	1	7886	6	1	28	2292	0
78.856	9	1	7886	7	1	28	2292	0
78.857	7	2	7886	8	1	28	2292	0
78.858	7	2	7886	9	1	28	2292	0
78.859	7	2	7886	10	1	28	2292	0
78.862	9	1	7887	3	1	28	2292	0
78.865	9	1	7887	6	1	28	2292	0
78.866	9	1	7887	7	1	28	2292	0
78.867	7	2	7887	8	1	28	2292	0
78.868	7	2	7887	9	1	28	2292	0
78.869	7	2	7887	10	1	28	2292	0
78.872	9	1	7888	3	1	28	2292	0
78.875	9	1	7888	6	1	28	2292	0
78.876	9	1	7888	7	1	28	2292	0
78.877	7	2	7888	8	1	28	2292	0
78.878	7	2	7888	9	1	28	2292	0
78.879	7	2	7888	10	1	28	2292	0
78.882	9	1	7889	3	1	28	2292	0
78.885	9	1	7889	6	1	28	2292	0
78.886	9	1	7889	7	1	28	2292	0
78.887	7	2	7889	8	1	28	2292	0
78.888	7	2	7889	9	1	28	2292	0
78.889	7	2	7889	10	1	28	2292	0
78.892	9	1	7890	3	1	28	2292	0
78.895	9	1	7890	6	1	28	2292	0
78.896	9	1	7890	7	1	28	2292	0
78.897	7	2	7890	8	1	28	2292	0
78.898	7	2	7890	9	1	28	2292	0
78.899	7	2	7890	10	1	28	2292	0
78.902	9	1	7891	3	1	28	2292	0
78.905	9	1	7891	6	1	28	2292	0
78.906	9	1	7891	7	1	28	2292	0
78.907	7	2	7891	8	1	28	2292	0
78.908	7	2	7891	9	1	28	2292	0
78.909	7	2	7891	10	1	28	2292	0
78.912	9	1	7892	3	1	28	2292	0
78.915	9	1	7892	6	1	28	2292	0
78.916	9	1	7892	7	1	28	2292	0
78.917	7	2	7892	8	1	28	2292	0
78.918	7	2	7892	9	1	28	2292	0
78.919	7	2	7892	10	1	28	2292	0
78.922	9	1	7893	3	1	28	2292	0
78.925	9	1	7893	6	1	28	2292	0
78.926	9	1	7893	7	1	28	2292	0
78.927	7	2	7893	8	1	28	2292	0
78.928	7	2	7893	9	1	28	2292	0
78.929	7	2	7893	10	1	28	2292	0
78.932	9	1	7894	3	1	28	2292	0
78.935	9	1	7894	6	1	28	2292	0
78.936	9	1	7894	7	1	28	2292	0
78.937	7	2	7894	8	1	28	2292	0
