% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
25416	1	1	1	0	28	2292	0	1	1	0
25426	1	1	1	0	28	2292	0	1	1	0
25436	1	1	1	0	28	2292	0	1	1	0
25446	1	1	1	0	28	2292	0	1	1	0
25456	1	1	1	0	28	2292	0	1	1	0
25466	1	1	1	0	28	2292	0	1	1	0
25476	1	1	1	0	28	2292	0	1	1	0
25486	1	1	1	0	28	2292	0	1	1	0
25496	1	1	1	0	28	2292	0	1	1	0
25506	1	1	1	0	28	2292	0	1	1	0
25516	1	1	1	0	28	2292	0	1	1	0
25526	1	1	1	0	28	2292	0	1	1	0
25536	1	1	1	0	28	2292	0	1	1	0
25546	1	1	1	0	28	2292	0	1	1	0
25556	1	1	1	0	28	2292	0	1	1	0
25566	1	1	1	0	28	2292	0	1	1	0
25576	1	1	1	0	28	2292	0	1	1	0
25586	1	1	1	0	28	2292	0	1	1	0
25596	1	1	1	0	28	2292	0	1	1	0
25606	1	1	1	0	28	2292	0	1	1	0
25616	1	1	1	0	28	2292	0	1	1	0
25626	1	1	1	0	28	2292	0	1	1	0
25636	1	1	1	0	28	2292	0	1	1	0
25646	1	1	1	0	28	2292	0	1	1	0
25656	1	1	1	0	28	2292	0	1	1	0
25666	1	1	1	0	28	2292	0	1	1	0
25676	1	1	1	0	28	2292	0	1	1	0
25686	1	1	1	0	28	2292	0	1	1	0
25696	1	1	1	0	28	2292	0	1	1	0
25706	1	1	1	0	28	2292	0	1	1	0
25716	1	1	1	0	28	2292	0	1	1	0
25726	1	1	1	0	28	2292	0	1	1	0
25736	1	1	1	0	28	2292	0	1	1	0
25746	1	1	1	0	28	2292	0	1	1	0
25756	1	1	1	0	28	2292	0	1	1	0
25766	1	1	1	0	28	2292	0	1	1	0
25776	1	1	1	0	28	2292	0	1	1	0
25786	1	1	1	0	28	2292	0	1	1	0
25796	1	1	1	0	28	2292	0	1	1	0
25806	1	1	1	0	28	2292	0	1	1	0
25816	1	1	1	0	28	2292	0	1	1	0
25826	1	1	1	0	28	2292	0	1	1	0
25836	1	1	1	0	28	2292	0	1	1	0
25846	1	1	1	0	28	2292	0	1	1	0
25856	1	1	1	0	28	2292	0	1	1	0
25866	1	1	1	0	28	2292	0	1	1	0
25876	1	1	1	0	28	2292	0	1	1	0
25886	1	1	1	0	28	2292	0	1	1	0
25896	1	1	1	0	28	2292	0	1	1	0
25906	1	1	1	0	28	2292	0	1	1	0
25916	1	1	1	0	28	2292	0	1	1	0
25926	1	1	1	0	28	2292	0	1	1	0
25936	1	1	1	0	28	2292	0	1	1	0
25946	1	1	1	0	28	2292	0	1	1	0
25956	1	1	1	0	28	2292	0	1	1	0
25966	1	1	1	0	28	2292	0	1	1	0
25976	1	1	1	0	28	2292	0	1	1	0
25986	1	1	1	0	28	2292	0	1	1	0
25996	1	1	1	0	28	2292	0	1	1	0
26006	1	1	1	0	28	2292	0	1	1	0
26016	1	1	1	0	28	2292	0	1	1	0
26026	1	1	1	0	28	2292	0	1	1	0
26036	1	1	1	0	28	2292	0	1	1	0
26046	1	1	1	0	28	2292	0	1	1	0
26056	1	1	1	0	28	2292	0	1	1	0
26066	1	1	1	0	28	2292	0	1	1	0
26076	1	1	1	0	28	2292	0	1	1	0
26086	1	1	1	0	28	2292	0	1	1	0
26096	1	1	1	0	28	2292	0	1	1	0
26106	1	1	1	0	28	2292	0	1	1	0
26116	1	1	1	0	28	2292	0	1	1	0
26126	1	1	1	0	28	2292	0	1	1	0
26136	1	1	1	0	28	2292	0	1	1	0
26146	1	1	1	0	28	2292	0	1	1	0
26156	1	1	1	0	28	2292	0	1	1	0
26166	1	1	1	0	28	2292	0	1	1	0
26176	1	1	1	0	28	2292	0	1	1	0
26186	1	1	1	0	28	2292	0	1	1	0
26196	1	1	1	0	28	2292	0	1	1	0
26206	1	1	1	0	28	2292	0	1	1	0
26216	1	1	1	0	28	2292	0	1	1	0
26226	1	1	1	0	28	2292	0	1	1	0
26236	1	1	1	0	28	2292	0	1	1	0
26246	1	1	1	0	28	2292	0	1	1	0
26256	1	1	1	0	28	2292	0	1	1	0
26266	1	1	1	0	28	2292	0	1	1	0
26276	1	1	1	0	28	2292	0	1	1	0
26286	1	1	1	0	28	2292	0	1	1	0
26296	1	1	1	0	28	2292	0	1	1	0
26306	1	1	1	0	28	2292	0	1	1	0
26316	1	1	1	0	28	2292	0	1	1	0
26326	1	1	1	0	28	2292	0	1	1	0
26336	1	1	1	0	28	2292	0	1	1	0
26346	1	1	1	0	28	2292	0	1	1	0
26356	1	1	1	0	28	2292	0	1	1	0
26366	1	1	1	0	28	2292	0	1	1	0
26376	1	1	1	0	28	2292	0	1	1	0
26386	1	1	1	0	28	2292	0	1	1	0
26396	1	1	1	0	28	2292	0	1	1	0
26406	1	1	1	0	28	2292	0	1	1	0
26416	1	1	1	0	28	2292	0	1	1	0
26426	1	1	1	0	28	2292	0	1	1	0
26436	1	1	1	0	28	2292	0	1	1	0
26446	1	1	1	0	28	2292	0	1	1	0
26456	1	1	1	0	28	2292	0	1	1	0
26466	1	1	1	0	28	2292	0	1	1	0
26476	1	1	1	0	28	2292	0	1	1	0
26486	1	1	1	0	28	2292	0	1	1	0
26496	1	1	1	0	28	2292	0	1	1	0
26506	1	1	1	0	28	2292	0	1	1	0
26516	1	1	1	0	28	2292	0	1	1	0
26526	1	1	1	0	28	2292	0	1	1	0
26536	1	1	1	0	28	2292	0	1	1	0
26546	1	1	1	0	28	2292	0	1	1	0
26556	1	1	1	0	28	2292	0	1	1	0
26566	1	1	1	0	28	2292	0	1	1	0
26576	1	1	1	0	28	2292	0	1	1	0
26586	1	1	1	0	28	2292	0	1	1	0
26596	1	1	1	0	28	2292	0	1	1	0
26606	1	1	1	0	28	2292	0	1	1	0
26616	1	1	1	0	28	2292	0	1	1	0
26626	1	1	1	0	28	2292	0	1	1	0
26636	1	1	1	0	28	2292	0	1	1	0
26646	1	1	1	0	28	2292	0	1	1	0
26656	1	1	1	0	28	2292	0	1	1	0
26666	1	1	1	0	28	2292	0	1	1	0
26676	1	1	1	0	28	2292	0	1	1	0
26686	1	1	1	0	28	2292	0	1	1	0
26696	1	1	1	0	28	2292	0	1	1	0
26706	1	1	1	0	28	2292	0	1	1	0
26716	1	1	1	0	28	2292	0	1	1	0
26726	1	1	1	0	28	2292	0	1	1	0
26736	1	1	1	0	28	2292	0	1	1	0
26746	1	1	1	0	28	2292	0	1	1	0
26756	1	1	1	0	28	2292	0	1	1	0
26766	1	1	1	0	28	2292	0	1	1	0
26776	1	1	1	0	28	2292	0	1	1	0
26786	1	1	1	0	28	2292	0	1	1	0
26796	1	1	1	0	28	2292	0	1	1	0
26806	1	1	1	0	28	2292	0	1	1	0
26816	1	1	1	0	28	2292	0	1	1	0
26826	1	1	1	0	28	2292	0	1	1	0
26836	1	1	1	0	28	2292	0	1	1	0
26846	1	1	1	0	28	2292	0	1	1	0
26856	1	1	1	0	28	2292	0	1	1	0
26866	1	1	1	0	28	2292	0	1	1	0
26876	1	1	1	0	28	2292	0	1	1	0
26886	1	1	1	0	28	2292	0	1	1	0
26896	1	1	1	0	28	2292	0	1	1	0
26906	1	1	1	0	28	2292	0	1	1	0
26916	1	1	1	0	28	2292	0	1	1	0
26926	1	1	1	0	28	2292	0	1	1	0
26936	1	1	1	0	28	2292	0	1	1	0
26946	1	1	1	0	28	2292	0	1	1	0
26956	1	1	1	0	28	2292	0	1	1	0
26966	1	1	1	0	28	2292	0	1	1	0
26976	1	1	1	0	28	2292	0	1	1	0
26986	1	1	1	0	28	2292	0	1	1	0
26996	1	1	1	0	28	2292	0	1	1	0
27006	1	1	1	0	28	2292	0	1	1	0
27016	1	1	1	0	28	2292	0	1	1	0
27026	1	1	1	0	28	2292	0	1	1	0
27036	1	1	1	0	28	2292	0	1	1	0
27046	1	1	1	0	28	2292	0	1	1	0
27056	1	1	1	0	28	2292	0	1	1	0
27066	1	1	1	0	28	2292	0	1	1	0
27076	1	1	1	0	28	2292	0	1	1	0
27086	1	1	1	0	28	2292	0	1	1	0
27096	1	1	1	0	28	2292	0	1	1	0
27106	1	1	1	0	28	2292	0	1	1	0
27116	1	1	1	0	28	2292	0	1	1	0
27126	1	1	1	0	28	2292	0	1	1	0
27136	1	1	1	0	28	2292	0	1	1	0
27146	1	1	1	0	28	2292	0	1	1	0
27156	1	1	1	0	28	2292	0	1	1	0
27166	1	1	1	0	28	2292	0	1	1	0
27176	1	1	1	0	28	2292	0	1	1	0
27186	1	1	1	0	28	2292	0	1	1	0
27196	1	1	1	0	28	2292	0	1	1	0
27206	1	1	1	0	28	2292	0	1	1	0
27216	1	1	1	0	28	2292	0	1	1	0
27226	1	1	1	0	28	2292	0	1	1	0
27236	1	1	1	0	28	2292	0	1	1	0
27246	1	1	1	0	28	2292	0	1	1	0
27256	1	1	1	0	28	2292	0	1	1	0
27266	1	1	1	0	28	2292	0	1	1	0
27276	1	1	1	0	28	2292	0	1	1	0
27286	1	1	1	0	28	2292	0	1	1	0
27296	1	1	1	0	28	2292	0	1	1	0
27306	1	1	1	0	28	2292	0	1	1	0
27316	1	1	1	0	28	2292	0	1	1	0
27326	1	1	1	0	28	2292	0	1	1	0
27336	1	1	1	0	28	2292	0	1	1	0
27346	1	1	1	0	28	2292	0	1	1	0
27356	1	1	1	0	28	2292	0	1	1	0
27366	1	1	1	0	28	2292	0	1	1	0
27376	1	1	1	0	28	2292	0	1	1	0
27386	1	1	1	0	28	2292	0	1	1	0
27396	1	1	1	0	28	2292	0	1	1	0
27406	1	1	1	0	28	2292	0	1	1	0
27416	1	1	1	0	28	2292	0	1	1	0
27426	1	1	1	0	28	2292	0	1	1	0
27436	1	1	1	0	28	2292	0	1	1	0
27446	1	1	1	0	28	2292	0	1	1	0
27456	1	1	1	0	28	2292	0	1	1	0
27466	1	1	1	0	28	2292	0	1	1	0
27476	1	1	1	0	28	2292	0	1	1	0
27486	1	1	1	0	28	2292	0	1	1	0
27496	1	1	1	0	28	2292	0	1	1	0
27506	1	1	1	0	28	2292	0	1	1	0
27516	1	1	1	0	28	2292	0	1	1	0
27526	1	1	1	0	28	2292	0	1	1	0
27536	1	1	1	0	28	2292	0	1	1	0
27546	1	1	1	0	28	2292	0	1	1	0
27556	1	1	1	0	28	2292	0	1	1	0
27566	1	1	1	0	28	2292	0	1	1	0
27576	1	1	1	0	28	2292	0	1	1	0
27586	1	1	1	0	28	2292	0	1	1	0
27596	1	1	1	0	28	2292	0	1	1	0
27606	1	1	1	0	28	2292	0	1	1	0
27616	1	1	1	0	28	2292	0	1	1	0
27626	1	1	1	0	28	2292	0	1	1	0
27636	1	1	1	0	28	2292	0	1	1	0
27646	1	1	1	0	28	2292	0	1	1	0
27656	1	1	1	0	28	2292	0	1	1	0
27666	1	1	1	0	28	2292	0	1	1	0
27676	1	1	1	0	28	2292	0	1	1	0
27686	1	1	1	0	28	2292	0	1	1	0
27696	1	1	1	0	28	2292	0	1	1	0
27706	1	1	1	0	28	2292	0	1	1	0
27716	1	1	1	0	28	2292	0	1	1	0
27726	1	1	1	0	28	2292	0	1	1	0
27736	1	1	1	0	28	2292	0	1	1	0
27746	1	1	1	0	28	2292	0	1	1	0
27756	1	1	1	0	28	2292	0	1	1	0
27766	1	1	1	0	28	2292	0	1	1	0
27776	1	1	1	0	28	2292	0	1	1	0
27786	1	1	1	0	28	2292	0	1	1	0
27796	1	1	1	0	28	2292	0	1	1	0
27806	1	1	1	0	28	2292	0	1	1	0
27816	1	1	1	0	28	2292	0	1	1	0
27826	1	1	1	0	28	2292	0	1	1	0
27836	1	1	1	0	28	2292	0	1	1	0
27846	1	1	1	0	28	2292	0	1	1	0
27856	1	1	1	0	28	2292	0	1	1	0
27866	1	1	1	0	28	2292	0	1	1	0
27876	1	1	1	0	28	2292	0	1	1	0
27886	1	1	1	0	28	2292	0	1	1	0
27896	1	1	1	0	28	2292	0	1	1	0
27906	1	1	1	0	28	2292	0	1	1	0
27916	1	1	1	0	28	2292	0	1	1	0
27926	1	1	1	0	28	2292	0	1	1	0
27936	1	1	1	0	28	2292	0	1	1	0
27946	1	1	1	0	28	2292	0	1	1	0
27956	1	1	1	0	28	2292	0	1	1	0
27966	1	1	1	0	28	2292	0	1	1	0
27976	1	1	1	0	28	2292	0	1	1	0
27986	1	1	1	0	28	2292	0	1	1	0
27996	1	1	1	0	28	2292	0	1	1	0
28006	1	1	1	0	28	2292	0	1	1	0
28016	1	1	1	0	28	2292	0	1	1	0
28026	1	1	1	0	28	2292	0	1	1	0
28036	1	1	1	0	28	2292	0	1	1	0
28046	1	1	1	0	28	2292	0	1	1	0
28056	1	1	1	0	28	2292	0	1	1	0
28066	1	1	1	0	28	2292	0	1	1	0
28076	1	1	1	0	28	2292	0	1	1	0
28086	1	1	1	0	28	2292	0	1	1	0
28096	1	1	1	0	28	2292	0	1	1	0
28106	1	1	1	0	28	2292	0	1	1	0
28116	1	1	1	0	28	2292	0	1	1	0
28126	1	1	1	0	28	2292	0	1	1	0
28136	1	1	1	0	28	2292	0	1	1	0
28146	1	1	1	0	28	2292	0	1	1	0
28156	1	1	1	0	28	2292	0	1	1	0
28166	1	1	1	0	28	2292	0	1	1	0
28176	1	1	1	0	28	2292	0	1	1	0
28186	1	1	1	0	28	2292	0	1	1	0
28196	1	1	1	0	28	2292	0	1	1	0
28206	1	1	1	0	28	2292	0	1	1	0
28216	1	1	1	0	28	2292	0	1	1	0
28226	1	1	1	0	28	2292	0	1	1	0
28236	1	1	1	0	28	2292	0	1	1	0
28246	1	1	1	0	28	2292	0	1	1	0
28256	1	1	1	0	28	2292	0	1	1	0
28266	1	1	1	0	28	2292	0	1	1	0
28276	1	1	1	0	28	2292	0	1	1	0
28286	1	1	1	0	28	2292	0	1	1	0
28296	1	1	1	0	28	2292	0	1	1	0
28306	1	1	1	0	28	2292	0	1	1	0
28316	1	1	1	0	28	2292	0	1	1	0
28326	1	1	1	0	28	2292	0	1	1	0
28336	1	1	1	0	28	2292	0	1	1	0
28346	1	1	1	0	28	2292	0	1	1	0
28356	1	1	1	0	28	2292	0	1	1	0
28366	1	1	1	0	28	2292	0	1	1	0
28376	1	1	1	0	28	2292	0	1	1	0
28386	1	1	1	0	28	2292	0	1	1	0
28396	1	1	1	0	28	2292	0	1	1	0
28406	1	1	1	0	28	2292	0	1	1	0
28416	1	1	1	0	28	2292	0	1	1	0
28426	1	1	1	0	28	2292	0	1	1	0
28436	1	1	1	0	28	2292	0	1	1	0
28446	1	1	1	0	28	2292	0	1	1	0
28456	1	1	1	0	28	2292	0	1	1	0
28466	1	1	1	0	28	2292	0	1	1	0
28476	1	1	1	0	28	2292	0	1	1	0
28486	1	1	1	0	28	2292	0	1	1	0
28496	1	1	1	0	28	2292	0	1	1	0
28506	1	1	1	0	28	2292	0	1	1	0
28516	1	1	1	0	28	2292	0	1	1	0
28526	1	1	1	0	28	2292	0	1	1	0
28536	1	1	1	0	28	2292	0	1	1	0
28546	1	1	1	0	28	2292	0	1	1	0
28556	1	1	1	0	28	2292	0	1	1	0
28566	1	1	1	0	28	2292	0	1	1	0
28576	1	1	1	0	28	2292	0	1	1	0
28586	1	1	1	0	28	2292	0	1	1	0
28596	1	1	1	0	28	2292	0	1	1	0
28606	1	1	1	0	28	2292	0	1	1	0
28616	1	1	1	0	28	2292	0	1	1	0
28626	1	1	1	0	28	2292	0	1	1	0
28638	1	1	1	0	28	2292	0	1	1	0
28646	1	1	1	0	28	2292	0	1	1	0
28656	1	1	1	0	28	2292	0	1	1	0
28666	1	1	1	0	28	2292	0	1	1	0
28676	1	1	1	0	28	2292	0	1	1	0
28686	1	1	1	0	28	2292	0	1	1	0
28696	1	1	1	0	28	2292	0	1	1	0
28706	1	1	1	0	28	2292	0	1	1	0
28716	1	1	1	0	28	2292	0	1	1	0
28726	1	1	1	0	28	2292	0	1	1	0
28736	1	1	1	0	28	2292	0	1	1	0
28746	1	1	1	0	28	2292	0	1	1	0
28756	1	1	1	0	28	2292	0	1	1	0
28766	1	1	1	0	28	2292	0	1	1	0
28776	1	1	1	0	28	2292	0	1	1	0
28786	1	1	1	0	28	2292	0	1	1	0
28796	1	1	1	0	28	2292	0	1	1	0
28806	1	1	1	0	28	2292	0	1	1	0
28816	1	1	1	0	28	2292	0	1	1	0
28826	1	1	1	0	28	2292	0	1	1	0
28836	1	1	1	0	28	2292	0	1	1	0
28846	1	1	1	0	28	2292	0	1	1	0
28856	1	1	1	0	28	2292	0	1	1	0
28866	1	1	1	0	28	2292	0	1	1	0
28876	1	1	1	0	28	2292	0	1	1	0
28886	1	1	1	0	28	2292	0	1	1	0
28896	1	1	1	0	28	2292	0	1	1	0
28906	1	1	1	0	28	2292	0	1	1	0
28916	1	1	1	0	28	2292	0	1	1	0
28926	1	1	1	0	28	2292	0	1	1	0
28936	1	1	1	0	28	2292	0	1	1	0
28946	1	1	1	0	28	2292	0	1	1	0
28956	1	1	1	0	28	2292	0	1	1	0
28966	1	1	1	0	28	2292	0	1	1	0
28976	1	1	1	0	28	2292	0	1	1	0
28986	1	1	1	0	28	2292	0	1	1	0
28996	1	1	1	0	28	2292	0	1	1	0
29006	1	1	1	0	28	2292	0	1	1	0
29016	1	1	1	0	28	2292	0	1	1	0
29026	1	1	1	0	28	2292	0	1	1	0
29036	1	1	1	0	28	2292	0	1	1	0
29046	1	1	1	0	28	2292	0	1	1	0
29056	1	1	1	0	28	2292	0	1	1	0
29066	1	1	1	0	28	2292	0	1	1	0
29076	1	1	1	0	28	2292	0	1	1	0
29086	1	1	1	0	28	2292	0	1	1	0
29096	1	1	1	0	28	2292	0	1	1	0
29106	1	1	1	0	28	2292	0	1	1	0
29116	1	1	1	0	28	2292	0	1	1	0
29126	1	1	1	0	28	2292	0	1	1	0
29136	1	1	1	0	28	2292	0	1	1	0
29146	1	1	1	0	28	2292	0	1	1	0
29156	1	1	1	0	28	2292	0	1	1	0
29166	1	1	1	0	28	2292	0	1	1	0
29176	1	1	1	0	28	2292	0	1	1	0
29186	1	1	1	0	28	2292	0	1	1	0
29196	1	1	1	0	28	2292	0	1	1	0
29206	1	1	1	0	28	2292	0	1	1	0
29216	1	1	1	0	28	2292	0	1	1	0
29226	1	1	1	0	28	2292	0	1	1	0
29236	1	1	1	0	28	2292	0	1	1	0
29246	1	1	1	0	28	2292	0	1	1	0
29256	1	1	1	0	28	2292	0	1	1	0
29266	1	1	1	0	28	2292	0	1	1	0
29276	1	1	1	0	28	2292	0	1	1	0
29286	1	1	1	0	28	2292	0	1	1	0
29296	1	1	1	0	28	2292	0	1	1	0
29306	1	1	1	0	28	2292	0	1	1	0
29316	1	1	1	0	28	2292	0	1	1	0
29326	1	1	1	0	28	2292	0	1	1	0
29336	1	1	1	0	28	2292	0	1	1	0
29346	1	1	1	0	28	2292	0	1	1	0
29356	1	1	1	0	28	2292	0	1	1	0
29366	1	1	1	0	28	2292	0	1	1	0
29376	1	1	1	0	28	2292	0	1	1	0
29386	1	1	1	0	28	2292	0	1	1	0
29396	1	1	1	0	28	2292	0	1	1	0
29406	1	1	1	0	28	2292	0	1	1	0
29416	1	1	1	0	28	2292	0	1	1	0
29426	1	1	1	0	28	2292	0	1	1	0
29436	1	1	1	0	28	2292	0	1	1	0
29446	1	1	1	0	28	2292	0	1	1	0
29456	1	1	1	0	28	2292	0	1	1	0
29466	1	1	1	0	28	2292	0	1	1	0
29476	1	1	1	0	28	2292	0	1	1	0
29486	1	1	1	0	28	2292	0	1	1	0
29496	1	1	1	0	28	2292	0	1	1	0
29506	1	1	1	0	28	2292	0	1	1	0
29516	1	1	1	0	28	2292	0	1	1	0
29526	1	1	1	0	28	2292	0	1	1	0
29536	1	1	1	0	28	2292	0	1	1	0
29546	1	1	1	0	28	2292	0	1	1	0
29556	1	1	1	0	28	2292	0	1	1	0
29566	1	1	1	0	28	2292	0	1	1	0
29576	1	1	1	0	28	2292	0	1	1	0
29586	1	1	1	0	28	2292	0	1	1	0
29596	1	1	1	0	28	2292	0	1	1	0
29606	1	1	1	0	28	2292	0	1	1	0
29618	1	1	1	0	28	2292	0	1	1	0
29626	1	1	1	0	28	2292	0	1	1	0
29636	1	1	1	0	28	2292	0	1	1	0
29646	1	1	1	0	28	2292	0	1	1	0
29656	1	1	1	0	28	2292	0	1	1	0
29666	1	1	1	0	28	2292	0	1	1	0
29676	1	1	1	0	28	2292	0	1	1	0
29686	1	1	1	0	28	2292	0	1	1	0
29696	1	1	1	0	28	2292	0	1	1	0
29706	1	1	1	0	28	2292	0	1	1	0
29716	1	1	1	0	28	2292	0	1	1	0
29726	1	1	1	0	28	2292	0	1	1	0
29736	1	1	1	0	28	2292	0	1	1	0
29746	1	1	1	0	28	2292	0	1	1	0
29756	1	1	1	0	28	2292	0	1	1	0
29766	1	1	1	0	28	2292	0	1	1	0
29776	1	1	1	0	28	2292	0	1	1	0
29786	1	1	1	0	28	2292	0	1	1	0
29796	1	1	1	0	28	2292	0	1	1	0
29806	1	1	1	0	28	2292	0	1	1	0
29816	1	1	1	0	28	2292	0	1	1	0
29826	1	1	1	0	28	2292	0	1	1	0
29836	1	1	1	0	28	2292	0	1	1	0
29846	1	1	1	0	28	2292	0	1	1	0
29856	1	1	1	0	28	2292	0	1	1	0
29866	1	1	1	0	28	2292	0	1	1	0
29876	1	1	1	0	28	2292	0	1	1	0
29886	1	1	1	0	28	2292	0	1	1	0
29896	1	1	1	0	28	2292	0	1	1	0
29906	1	1	1	0	28	2292	0	1	1	0
29916	1	1	1	0	28	2292	0	1	1	0
29926	1	1	1	0	28	2292	0	1	1	0
29936	1	1	1	0	28	2292	0	1	1	0
29946	1	1	1	0	28	2292	0	1	1	0
29956	1	1	1	0	28	2292	0	1	1	0
29966	1	1	1	0	28	2292	0	1	1	0
29976	1	1	1	0	28	2292	0	1	1	0
29986	1	1	1	0	28	2292	0	1	1	0
29996	1	1	1	0	28	2292	0	1	1	0
30006	1	1	1	0	28	2292	0	1	1	0
30016	1	1	1	0	28	2292	0	1	1	0
30026	1	1	1	0	28	2292	0	1	1	0
30036	1	1	1	0	28	2292	0	1	1	0
30046	1	1	1	0	28	2292	0	1	1	0
30056	1	1	1	0	28	2292	0	1	1	0
30066	1	1	1	0	28	2292	0	1	1	0
30076	1	1	1	0	28	2292	0	1	1	0
30086	1	1	1	0	28	2292	0	1	1	0
30096	1	1	1	0	28	2292	0	1	1	0
30106	1	1	1	0	28	2292	0	1	1	0
30116	1	1	1	0	28	2292	0	1	1	0
30126	1	1	1	0	28	2292	0	1	1	0
30136	1	1	1	0	28	2292	0	1	1	0
30146	1	1	1	0	28	2292	0	1	1	0
30156	1	1	1	0	28	2292	0	1	1	0
30166	1	1	1	0	28	2292	0	1	1	0
30176	1	1	1	0	28	2292	0	1	1	0
30186	1	1	1	0	28	2292	0	1	1	0
30196	1	1	1	0	28	2292	0	1	1	0
30206	1	1	1	0	28	2292	0	1	1	0
30216	1	1	1	0	28	2292	0	1	1	0
30226	1	1	1	0	28	2292	0	1	1	0
30236	1	1	1	0	28	2292	0	1	1	0
30246	1	1	1	0	28	2292	0	1	1	0
30256	1	1	1	0	28	2292	0	1	1	0
30266	1	1	1	0	28	2292	0	1	1	0
30276	1	1	1	0	28	2292	0	1	1	0
30286	1	1	1	0	28	2292	0	1	1	0
30296	1	1	1	0	28	2292	0	1	1	0
30306	1	1	1	0	28	2292	0	1	1	0
30316	1	1	1	0	28	2292	0	1	1	0
30326	1	1	1	0	28	2292	0	1	1	0
30336	1	1	1	0	28	2292	0	1	1	0
30346	1	1	1	0	28	2292	0	1	1	0
30356	1	1	1	0	28	2292	0	1	1	0
30366	1	1	1	0	28	2292	0	1	1	0
30376	1	1	1	0	28	2292	0	1	1	0
30386	1	1	1	0	28	2292	0	1	1	0
30396	1	1	1	0	28	2292	0	1	1	0
30406	1	1	1	0	28	2292	0	1	1	0
30416	1	1	1	0	28	2292	0	1	1	0
30426	1	1	1	0	28	2292	0	1	1	0
30436	1	1	1	0	28	2292	0	1	1	0
30446	1	1	1	0	28	2292	0	1	1	0
30456	1	1	1	0	28	2292	0	1	1	0
30466	1	1	1	0	28	2292	0	1	1	0
30478	1	1	1	0	28	2292	0	1	1	0
30486	1	1	1	0	28	2292	0	1	1	0
30496	1	1	1	0	28	2292	0	1	1	0
30506	1	1	1	0	28	2292	0	1	1	0
30516	1	1	1	0	28	2292	0	1	1	0
30526	1	1	1	0	28	2292	0	1	1	0
30536	1	1	1	0	28	2292	0	1	1	0
30546	1	1	1	0	28	2292	0	1	1	0
30556	1	1	1	0	28	2292	0	1	1	0
30566	1	1	1	0	28	2292	0	1	1	0
30576	1	1	1	0	28	2292	0	1	1	0
30586	1	1	1	0	28	2292	0	1	1	0
30596	1	1	1	0	28	2292	0	1	1	0
30616	4	1	1	0	0	85	0	1	1	0
30617	4	1	1	0	0	85	0	1	1	0
30618	4	1	1	0	0	85	0	1	1	0
30619	4	1	1	0	0	85	0	1	1	0
30620	4	1	1	0	0	85	0	1	1	0
30621	4	1	1	0	0	85	0	1	1	0
30622	4	1	1	0	0	85	0	1	1	0
30623	4	1	1	0	28	2292	0	1	1	0
30626	4	1	1	0	28	2292	0	1	1	0
30629	4	1	1	0	28	2292	0	1	1	0
30636	4	1	1	0	28	2292	0	1	1	0
30646	4	1	1	0	28	2292	0	1	1	0
30656	4	1	1	0	28	2292	0	1	1	0
30666	4	1	1	0	28	2292	0	1	1	0
30676	4	1	1	0	28	2292	0	1	1	0
30686	4	1	1	0	28	2292	0	1	1	0
30696	4	1	1	0	28	2292	0	1	1	0
30706	4	1	1	0	28	2292	0	1	1	0
30716	4	1	1	0	28	2292	0	1	1	0
30726	4	1	1	0	28	2292	0	1	1	0
30736	4	1	1	0	28	2292	0	1	1	0
30746	4	1	1	0	28	2292	0	1	1	0
30756	4	1	1	0	28	2292	0	1	1	0
30766	4	1	1	0	28	2292	0	1	1	0
30776	4	1	1	0	28	2292	0	1	1	0
30786	4	1	1	0	28	2292	0	1	1	0
30796	4	1	1	0	28	2292	0	1	1	0
30806	4	1	1	0	28	2292	0	1	1	0
30816	4	1	1	0	28	2292	0	1	1	0
30826	4	1	1	0	28	2292	0	1	1	0
30836	4	1	1	0	28	2292	0	1	1	0
30846	4	1	1	0	28	2292	0	1	1	0
30856	4	1	1	0	28	2292	0	1	1	0
30866	4	1	1	0	28	2292	0	1	1	0
30876	4	1	1	0	28	2292	0	1	1	0
30886	4	1	1	0	28	2292	0	1	1	0
30896	4	1	1	0	28	2292	0	1	1	0
30906	4	1	1	0	28	2292	0	1	1	0
30916	4	1	1	0	28	2292	0	1	1	0
30926	4	1	1	0	28	2292	0	1	1	0
30936	4	1	1	0	28	2292	0	1	1	0
30946	4	1	1	0	28	2292	0	1	1	0
30956	4	1	1	0	28	2292	0	1	1	0
30966	4	1	1	0	28	2292	0	1	1	0
30976	4	1	1	0	28	2292	0	1	1	0
30986	4	1	1	0	28	2292	0	1	1	0
30996	4	1	1	0	28	2292	0	1	1	0
31006	4	1	1	0	28	2292	0	1	1	0
31016	4	1	1	0	28	2292	0	1	1	0
31026	4	1	1	0	28	2292	0	1	1	0
31036	4	1	1	0	28	2292	0	1	1	0
31046	4	1	1	0	28	2292	0	1	1	0
31056	4	1	1	0	28	2292	0	1	1	0
31066	4	1	1	0	28	2292	0	1	1	0
31076	4	1	1	0	28	2292	0	1	1	0
31086	4	1	1	0	28	2292	0	1	1	0
31096	4	1	1	0	28	2292	0	1	1	0
31106	4	1	1	0	28	2292	0	1	1	0
31116	4	1	1	0	28	2292	0	1	1	0
31126	4	1	1	0	28	2292	0	1	1	0
31136	4	1	1	0	28	2292	0	1	1	0
31146	4	1	1	0	28	2292	0	1	1	0
